"stop_id","stop_code","stop_name","stop_lon","stop_lat"
"9400ZZTWKSP1","twrjajg","Kingston Park (Tyne and Wear Metro Station) (Travelling ) platform 1","-1.66691469","55.01441338"
"9400ZZTWFDN1","twrjagw","Fawdon (Tyne and Wear Metro Station) (Travelling ) platform 1","-1.64491958","55.01356944"
"9400ZZTWWBK1","twrjamj","Wansbeck Road (Tyne and Wear Metro Station) (Travelling ) platform 1","-1.63578022","55.01434222"
"077072405B","sktjmjt","Laing Street (Travelling North) B","-1.31283806","54.56855648"
"077072810A","sktjmtm","Derwent Street (Travelling North) A","-1.31134483","54.58006933"
"077072840A","sktjtap","Catholic Club (Travelling North) A","-1.30018656","54.60645403"
"077072842A","sktjtdg","Cambrian Road (Travelling East) A","-1.29851912","54.60799014"
"077072844A","sktjtdm","Barnard Road (Travelling North) A","-1.28815815","54.60819032"
"077072836B","sktjtad","Wallington Way (Travelling North) B","-1.28474890","54.62250443"
"075071019A","hargadj","Milestone Nurseries (Travelling North) A","-1.22454704","54.65435227"
"075071055B","hargamg","Torquay Avenue (Travelling South) B","-1.22224238","54.65734813"
"077072836A","sktjpwt","Wallington Way (Travelling South) A","-1.28451929","54.62235029"
"077072838A","sktjtag","Tamworth Road (Travelling West) A","-1.28458433","54.61422647"
"077072840B","sktjtat","Catholic Club (Travelling South) B","-1.29971337","54.60696355"
"077072423A","sktjptp","Army Reserve Centre (Travelling South West) A","-1.30914971","54.58636569"
"077072412C","sktjptm","The Grange (Travelling South) C","-1.31032698","54.58445818"
"077072810C","sktjmtw","Derwent Street (Travelling South) C","-1.31089422","54.57926692"
"077072405C","sktjmjp","Laing Street (Travelling South) C","-1.31272144","54.56813343"
"075071036C","hargajg","Manor Park (Travelling South) C","-1.23551130","54.66229448"
"075071055A","hargamd","Torquay Avenue (Travelling North) A","-1.22253583","54.65740393"
"075071019B","hargadm","Milestone Nurseries (Travelling South West) B","-1.22579767","54.65297628"
"077072848A","sktjtgj","Essex Crescent (Travelling North East) A","-1.27822258","54.60446483"
"077072843A","sktjtdj","Roseberry Primary School (Travelling East) A","-1.28517954","54.60765153"
"077072704A","sktjpmg","Neasham Avenue (Travelling West) A","-1.27769675","54.62280409"
"077072705A","sktjpwp","Satley Road (Travelling West) A","-1.27999730","54.62408494"
"077072705B","sktjpmj","Satley Road (Travelling East) B","-1.27900457","54.62416891"
"077072848B","sktjtgd","Essex Crescent (Travelling South West) B","-1.27852622","54.60392742"
"410000032954","twrjdaw","Four Lane Ends (Travelling North West) NW-Bound","-1.44768063","54.81418962"
"075071204A","hargawj","Victoria Arms (Travelling West) A","-1.19408976","54.70136187"
"075071060B","hargapm","Argyll Road (Travelling East) B","-1.22126239","54.66239249"
"075071060A","hargapj","Argyll Road (Travelling West) A","-1.22204173","54.66217282"
"075071206A","hargawm","St Helen's Primary School (Travelling East) A","-1.18688410","54.70008256"
"075071146A","hargapd","Friar Terrace (Travelling South) A","-1.18220727","54.69730111"
"077072818A","sktjpat","Kiora Hall (Travelling North) A","-1.34093591","54.59097344"
"077072706A","sktjpmt","Reepham Close (Travelling South East) A","-1.34336256","54.58731096"
"077072825B","sktjpgd","Chelmsford Street (Travelling South) B","-1.29969306","54.55580046"
"077072293B","sktjpdg","Peel Street (Travelling South) B","-1.29890307","54.55407936"
"077072824A","sktjpdt","Farm Lane (Travelling North) A","-1.30653357","54.52260571"
"077072835C","sktjpwm","University Hospital of North Tees (Travelling North West) C","-1.34809214","54.58377768"
"077072825A","sktjpga","Chelmsford Street (Travelling North) A","-1.29995143","54.55606258"
"3100Z292581","nldgmag","Swaledale Avenue (Travelling North East) eb","-1.54274049","55.12374929"
"3100Z292810","nldgmga","Swaledale Avenue (Travelling South West) wb","-1.54299567","55.12337283"
"3100Z293809","nldgmdw","Bishopdale Avenue (Travelling East) eastbound","-1.54119102","55.12212597"
"075071225C","hargdad","Holdforth Road East End (Travelling East) C","-1.22432206","54.70197244"
"075071061A","hargapt","Sydenham Road (Travelling North) A","-1.21437159","54.67323118"
"075071058A","hargapa","Rail Station (Travelling East) A","-1.19846057","54.65909840"
"077072846B","sktjtdw","The Clarences Kickwall (Travelling North West) B","-1.23057166","54.58810267"
"075071061B","hargapw","Sydenham Road (Travelling South) B","-1.21421307","54.67340990"
"075071284A","hargdjg","Mill House Leisure Centre (Travelling North) A","-1.21596950","54.68849231"
"075071254E","hargdga","Bus Station (Travelling North West) Stand E","-1.18675058","54.65786106"
"077072846A","sktjtdt","The Clarences Kickwall (Travelling South East) A","-1.22838473","54.58754954"
"410000024880","twrjdga","Castletown Way-Sainsburys (Travelling South) S-Bound","-1.42599742","54.92003995"
"410000024881","twrjdaw","Castletown Way (Travelling North) N-Bound","-1.42630918","54.92005939"
"41000008NC34","twramdj","Monument Market Street (Travelling West) W-Bound","-1.61046925","54.97326869"
"077072385A","sktjmja","St John's Church (Travelling North West) A","-1.32960007","54.57636130"
"077072808B","sktjmta","The Mile House (Travelling North West) B","-1.33570791","54.58034025"
"077072835A","sktjpwg","University Hospital of North Tees (Travelling North East) A","-1.34765992","54.58468303"
"077072808A","sktjmpw","The Mile House (Travelling South East) A","-1.33755633","54.58179728"
"077072804B","sktjmjw","Varo Terrace (Travelling South) B","-1.32216830","54.55994560"
"077072797B","sktjmdw","Maxwell Court (Travelling South West) B","-1.32668791","54.55405737"
"077072827A","sktjpgp","Medical Centre (Travelling South West) A","-1.35560338","54.50483098"
"077072797A","sktjmdt","Maxwell Court (Travelling North East) A","-1.32663916","54.55420089"
"077072804C","sktjmpa","Varo Terrace (Travelling East) C","-1.32102417","54.56086486"
"077072827B","sktjpgt","Medical Centre (Travelling North East) B","-1.35577182","54.50492174"
"07605849","dloajmp","Waverley Terrace (Travelling South) O","-1.55036817","54.52036036"
"07605851","dloajmt","Henderson Street (Travelling South)","-1.55153563","54.51673396"
"07605853","dloajmt","Clifton Avenue (Travelling South) O","-1.55055704","54.51441169"
"07605852","dloajmt","Clifton Avenue (Travelling North)","-1.55047127","54.51378228"
"07605850","dloajmt","Henderson Street (Travelling North)","-1.55173546","54.51682457"
"07605848","dloajmp","Waverley Terrace (Travelling North) I","-1.55064860","54.52014571"
"077072804A","sktjmpd","Varo Terrace (Travelling West) A","-1.32263363","54.56079299"
"078074859G","recjpgd","The Plimsoll Line (Travelling West) P","-1.06123934","54.61741054"
"077072826A","sktjpgj","The Grove (Travelling West) A","-1.34693028","54.50155810"
"077072747E","sktjpja","Yarm School (Travelling North West) Stand E","-1.35406984","54.50512836"
"077072747D","sktjpgw","Yarm School (Travelling South East) D","-1.35276495","54.50463608"
"077072826B","sktjpgm","The Grove (Travelling East) B","-1.34706624","54.50174756"
"077072824B","sktjpdw","Farm Lane (Travelling South) B","-1.30627323","54.52246941"
"3100Z184871","nldjgtm","A192-Fairmoor (Travelling North West) nw","-1.71188453","55.17864926"
"3100Z185871","nldpmdm","A192-Fairmoor (Travelling South East) se","-1.71157114","55.17855866"
"9300NSH1","","North Shields Ferry Terminal (Travelling ) Pier","-1.44412514","55.00387698"
"9300SSH1","","South Shields Ferry Terminal (Travelling ) Pier","-1.44137154","54.99726843"
"077072810B","sktjmtp","Derwent Street (Travelling North) B","-1.31131753","54.57985349"
"077072833B","sktjpwa","Harland Place (Travelling North) B","-1.30999735","54.58656824"
"077072834A","sktjpwd","The Highland Laddie (Travelling North) A","-1.31048366","54.58800893"
"077072805A","sktjmpg","Kew Gardens (Travelling East) A","-1.33387218","54.59424199"
"077072833A","sktjptw","Harland Place (Travelling South East) A","-1.30984792","54.58716952"
"077072814A","sktjmwt","Hanover Point (Travelling South) A","-1.32425895","54.58876061"
"077072801B","sktjmgt","Patterdale Avenue (Travelling West) B","-1.33147878","54.57026953"
"077072807A","sktjmpm","Felton Lane (Travelling West) A","-1.36063727","54.57509126"
"077072806A","sktjmpj","Cocken Road (Travelling North West) A","-1.35812336","54.58051508"
"077072807B","sktjmpt","Felton Lane (Travelling East) B","-1.35954900","54.57543600"
"077072801A","sktjmgw","Patterdale Avenue (Travelling East) A","-1.33095087","54.57039243"
"410000024817","twrjdap","Keir Hardie Way-Aquatic Centre (Travelling North West) NW-Bound","-1.38916869","54.91652655"
"410000024819","twrjdap","Keir Hardie Way (Travelling North West) NW-Bound","-1.39460096","54.91837797"
"410000024818","twrjdap","Keir Hardie Way (Travelling South East) SE-Bound","-1.39386993","54.91823055"
"410000024816","twrjdap","Keir Hardie Way-Aquatic Centre (Travelling South East) SE-Bound","-1.38862204","54.91656874"
"13007886B","durgdgw","Evenfield Farm (Travelling North East) NE-bound","-1.77730989","54.61656544"
"13007886F","durgdgw","Evenfield Farm (Travelling South West) SW-bound","-1.77769858","54.61627858"
"410000008992","twrjdat","Kirkwood Drive (Travelling West) W-Bound","-1.65286100","55.00661006"
"3100U267043","nldmatw","Percy Drive-Health Centre (Travelling South West) SW-Bound","-1.58096180","55.33256614"
"3100U268039","nldtgdt","Percy Drive-Philip Drive (Travelling South East) SW-Bound","-1.57773488","55.32917640"
"3100U267033","nldtmjd","Percy Drive-Industrial Estate (Travelling North)","-1.57952469","55.32388097"
"3100U268034","nldmdpm","Percy Drive-Industrial Estate (Travelling North East) NE-Bound","-1.57868518","55.32428244"
"3100U269039","nldjpjw","Percy Drive-Philip Drive (Travelling North West) NE-Bound","-1.57709412","55.32866200"
"3100U266043","nldtapj","Percy Street-Health Centre (Travelling North East) NE-Bound","-1.58113206","55.33286326"
"410000023970","twrjdaw","Horsley Road - The Willows (Travelling East) E-Bound","-1.50407215","54.89804321"
"410000023967","twrjdat","Horsley Road - South End (Travelling North) N-Bound","-1.50082143","54.89864098"
"410000023968","twrjdaw","Horsley Road - South End (Travelling South) S-Bound","-1.50048888","54.89905299"
"410000023969","twrjdaw","Horsley Road - The Willows (Travelling West) W-Bound","-1.50307701","54.89781449"
"13001123H","durgdja","Front Street (Travelling North West) north west bound","-1.73801892","54.85838755"
"077072798A","sktjmga","Stocc Lodge (Travelling East) A","-1.35854526","54.56940942"
"075071277B","hargdgp","Park Square (Travelling North) B","-1.22680401","54.69059293"
"075071229C","hargdmw","Sports & Technology College (Travelling East) C","-1.22186165","54.69674429"
"075071032A","hargaga","Compton Road (Travelling West) A","-1.24430977","54.67103102"
"075071039A","hargajw","Eskdale Academy (Travelling South) A","-1.24382415","54.66127719"
"075071348A","hargdjt","Burnston Close (Travelling South West) A","-1.24371596","54.69047494"
"075071271C","hargdjp","Aldi (Travelling North East) C","-1.24194623","54.69137156"
"075071039B","hargama","Eskdale Academy (Travelling North) B","-1.24416166","54.66146802"
"075071032B","hargagd","Compton Road (Travelling East) B","-1.24379596","54.67114464"
"075071347A","hargdjd","Grainger Street (Travelling North) A","-1.21883153","54.69132369"
"075071341B","hargdat","John Howe Gardens (Travelling North West) B","-1.23687725","54.70686907"
"075071341A","hargdap","John Howe Gardens (Travelling South East) A","-1.23694489","54.70739972"
"075071345A","hargdgt","Wharton Terrace (Travelling South) A","-1.21951784","54.69436567"
"410000023965","twrjdat","Horsley Road - North End (Travelling North) N-bound","-1.49938859","54.90353269"
"410000023963","twrjdat","Horsley Road - Stockley Road (Travelling East) E-bound","-1.50150680","54.90501516"
"410000023964","twrjdat","Horsley Road - Stockley Road (Travelling West) W-bound","-1.50191205","54.90503480"
"410000023966","twrjdat","Horsley Road - North End (Travelling South) S-bound","-1.49921003","54.90409810"
"075071178C","hargadp","Eldon Grove Crossroads (Travelling West) C","-1.22659178","54.68217086"
"075071065A","hargatw","Northbrook Court (Travelling South) A","-1.23422031","54.68148237"
"410000004962","twrjdga","Holystone Park (Travelling East) E-Bound","-1.52452625","55.02671908"
"077072791B","sktjmaj","Grassholm Road (Travelling West) B","-1.31218902","54.58414524"
"077072792A","sktjmam","Wylam Road (Travelling West) A","-1.31552575","54.58446970"
"077072812A","sktjmwg","Kennedy Grove (Travelling North East) A","-1.32370638","54.58568398"
"077072831A","sktjptd","Kings Arms - Thames Road (Travelling East) A","-1.30246912","54.61602033"
"077072812B","sktjmwj","Kennedy Grove (Travelling South West) B","-1.32273802","54.58622677"
"077072791A","sktjmap","Grassholm Road (Travelling East) A","-1.31354644","54.58439559"
"077072798B","sktjmgd","Stocc Lodge (Travelling West) B","-1.35808495","54.56917332"
"13004324C","durgdgp","Farrers Arms (Travelling East) E-bound","-1.75059017","54.72176535"
"13004785H","durgdgp","Temperance Terrace (Travelling North West) NW-bound","-1.74930989","54.72545620"
"078074062A","recjpgj","Whernside (Travelling North West) A","-0.98251890","54.56669796"
"078074062B","recjpgm","Whernside (Travelling South East) B","-0.98194764","54.56665721"
"410000024820","twrjdap","Roker Baths Road-Kingston Terrace (Travelling South West) SW-Bound","-1.37760455","54.91984682"
"077072794A","sktjmda","Crossroads - Whitton Road (Travelling South East) A","-1.40057506","54.58593611"
"077072793B","sktjmaw","Crossroads - Kirk Hill (Travelling North East) B","-1.39983608","54.58568082"
"077072793A","sktjmat","Crossroads - Kirk Hill (Travelling South West) A","-1.39904368","54.58590156"
"077072794B","sktjmdg","Crossroads - Whitton Road (Travelling North West) NW bound","-1.40074591","54.58589202"
"13006052F","durgdgt","Spout Lane-Tynedale Walk (Travelling South West) SW-bound","-1.63239447","54.62766169"
"13004783E","durgdgp","Brook Street (Travelling South) S-bound","-1.64786390","54.64610350"
"13004786E","durgdgp","Spencer Street (Travelling South) S-bound","-1.64803776","54.64570859"
"13006052B","durgdgt","Spout Lane-Tynedale Walk (Travelling North East) NE-bound","-1.63220463","54.62810147"
"077072640A","sktjpjd","Riverside College (Travelling South) A","-1.30004628","54.56226418"
"077072640B","sktjpjg","Riverside College (Travelling North) B","-1.30051663","54.56188944"
"13001880H","durgdgt","School (Travelling North West) NW-bound","-1.70727962","54.87844693"
"3100Y920712","nldwgmw","Humshaugh Village Hall (Travelling North East) NE-Bound","-2.12634450","55.03597394"
"3100Y917692","nldpwpm","Wall Garage (Travelling South West) sw","-2.13116494","55.01727770"
"13004244A","durgdgp","Albion Terrace (Travelling North) N-bound","-1.73566196","54.66575596"
"13004538H","durgdgp","Town Hall (Travelling North West) NW-bound","-2.00902526","54.74832460"
"9300MTS1","","Transporter Bridge South Side (Travelling ) Landing Stage","-1.22871869","54.58379508"
"9300MTN1","","Transporter Bridge North Side (Travelling ) Landing Stage","-1.22734925","54.58502656"
"077072809B","sktjmtj","Conifer Drive (Travelling North) B","-1.33555274","54.58131898"
"077072808C","sktjmtd","The Mile House (Travelling West) C","-1.33580553","54.58099684"
"3100Z214794","nldmtpg","Stannington Village (Travelling North)","-1.66572305","55.10880925"
"3100Z189818","nldtwma","Whitehouse Farm Centre (Travelling East)","-1.70372751","55.13093223"
"077072730B","sktjpma","Visualsoft House (Travelling North West) B","-1.30641382","54.56340623"
"077072730A","sktjpjw","Visualsoft House (Travelling South East) A","-1.30595083","54.56334966"
"075071349B","hargdma","Health Centre (Travelling West) B","-1.21828072","54.68527196"
"075071067B","hargawd","Park Drive (Travelling North) B","-1.24317445","54.68455819"
"075071344A","hargdgm","The Windmill Hotel (Travelling East) A","-1.29838915","54.66866005"
"075071063A","hargatm","Dalton Crossroads - Dalton Lane (Travelling North) A","-1.27070743","54.69144912"
"075071349A","hargdjw","Health Centre (Travelling East) A","-1.21854024","54.68548931"
"13001882H","durgdgw","The Chequers (Travelling North West) NW-bound","-1.83471707","54.84474535"
"13004789F","durgdja","Bone Mill Bank Hail and Ride (Travelling South West) SW-bound","-1.66067630","54.65018407"
"13004789B","durgdja","Bone Mill Bank Hail and Ride (Travelling North East) NE-bound","-1.66073814","54.65020222"
"077072802A","sktjmjd","Stockton Arms (Travelling East) A","-1.33705311","54.55559744"
"31000Z63333","nldpmtd","Northgate Hospital (Travelling South East)","-1.71024112","55.18441433"
"13007015C","durgdgt","Darlington Road-Hower House (Travelling East) E-bound","-1.90512511","54.54864892"
"13007015G","durgdgt","Darlington Road-Hower House (Travelling West) W-bound","-1.90280713","54.54826964"
"13005988A","durgdgw","Josephine Butler College (Travelling North) N-bound","-1.57972054","54.76087091"
"410000009076","twrjdaw","HMRC Benton Park View (Travelling North) N-Bound","-1.58804716","55.00730666"
"077072847A","sktjtga","Transporter Bridge (Travelling South West) A","-1.22637504","54.58581120"
"075071056B","hargamp","Owton Lodge (Travelling East) B","-1.22044383","54.65818134"
"075071057B","hargamw","Primary School (Travelling East) B","-1.21043148","54.65890737"
"077072839B","sktjtam","Kenilworth Road (Travelling North) B","-1.28347851","54.61106551"
"077072831B","sktjptg","Kings Arms - Thames Road (Travelling West) B","-1.30276699","54.61580636"
"077072839A","sktjtaj","Kenilworth Road (Travelling South) A","-1.28306588","54.61075751"
"31000Z63334","nldjdjg","Saint Georges Estate (Travelling East)","-1.68577165","55.17667981"
"3100Z201870","nldjpgw","St George's Hospital (Travelling North East) NE-Bound","-1.68367267","55.17803127"
"3100Z19886Y","nldjgwm","Bus Station (Travelling )","-1.68996311","55.16868406"
"077072828B","sktjpjp","Rochester Court (Travelling South East) B","-1.31926731","54.51405043"
"077072829A","sktjpjt","Holystone Drive (Travelling East) A","-1.31632047","54.51384508"
"077072828A","sktjpjm","Rochester Court (Travelling West) A","-1.31800726","54.51365689"
"31000Z63335","nldjtdw","Stobhill Grange (Travelling South East)","-1.67972608","55.15714661"
"3100Z19886Z","nldmagp","Bus Station (Travelling ) Stand Z","-1.68993165","55.16869296"
"13001881B","durgdgw","Pemberton Road (Travelling North East) NE-bound","-1.85515411","54.86038973"
